date,Hires,schools_closed,pubs_closed,shops_closed,eating_places_closed,stay_at_home,household_mixing_indoors_banned,wfh,rule_of_6_indoors,curfew,eat_out_to_help_out,day,month,year
2017-12-21,20945,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2017
2017-12-22,17124,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2017
2017-12-23,9725,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2017
2017-12-24,7498,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2017
2017-12-25,27305,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2017
2017-12-26,7149,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2017
2017-12-27,5426,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2017
2017-12-28,11236,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2017
2017-12-29,8346,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2017
2017-12-30,10908,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2017
2017-12-31,9292,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2017
2018-01-01,10235,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2018
2018-01-02,14394,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2018
2018-01-03,20265,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2018
2018-01-04,17543,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2018
2018-01-05,21759,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2018
2018-01-06,13920,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2018
2018-01-07,12259,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2018
2018-01-08,23374,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2018
2018-01-09,24683,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2018
2018-01-10,26787,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2018
2018-01-11,25222,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2018
2018-01-12,24696,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2018
2018-01-13,17512,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2018
2018-01-14,15070,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2018
2018-01-15,19161,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2018
2018-01-16,26921,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2018
2018-01-17,26934,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2018
2018-01-18,26471,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2018
2018-01-19,25799,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2018
2018-01-20,9398,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2018
2018-01-21,5859,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2018
2018-01-22,26337,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2018
2018-01-23,26003,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2018
2018-01-24,20206,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2018
2018-01-25,28189,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2018
2018-01-26,26430,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2018
2018-01-27,14472,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2018
2018-01-28,17512,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2018
2018-01-29,26371,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2018
2018-01-30,28002,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2018
2018-01-31,24117,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2018
2018-02-01,25525,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2018
2018-02-02,25331,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2018
2018-02-03,8975,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2018
2018-02-04,13833,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2018
2018-02-05,23898,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2018
2018-02-06,25349,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2018
2018-02-07,25388,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2018
2018-02-08,25791,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2018
2018-02-09,21037,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2018
2018-02-10,9956,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2018
2018-02-11,14621,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2018
2018-02-12,24719,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2018
2018-02-13,20931,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2018
2018-02-14,18866,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2018
2018-02-15,25264,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2018
2018-02-16,25411,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2018
2018-02-17,23169,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2018
2018-02-18,18624,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2018
2018-02-19,19879,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2018
2018-02-20,25055,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2018
2018-02-21,26434,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2018
2018-02-22,26179,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2018
2018-02-23,23067,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2018
2018-02-24,16522,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2018
2018-02-25,14037,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2018
2018-02-26,19204,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2018
2018-02-27,18741,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2018
2018-02-28,10619,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2018
2018-03-01,8744,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2018
2018-03-02,8234,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2018
2018-03-03,7924,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2018
2018-03-04,10853,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2018
2018-03-05,24818,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2018
2018-03-06,26301,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2018
2018-03-07,22044,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2018
2018-03-08,25967,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2018
2018-03-09,18912,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2018
2018-03-10,18717,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2018
2018-03-11,16259,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2018
2018-03-12,19996,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2018
2018-03-13,28069,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2018
2018-03-14,28769,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2018
2018-03-15,25318,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2018
2018-03-16,28308,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2018
2018-03-17,8106,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2018
2018-03-18,6624,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2018
2018-03-19,20488,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2018
2018-03-20,24582,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2018
2018-03-21,27719,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2018
2018-03-22,27228,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2018
2018-03-23,26894,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2018
2018-03-24,18804,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2018
2018-03-25,19723,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2018
2018-03-26,29486,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2018
2018-03-27,22603,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2018
2018-03-28,15800,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2018
2018-03-29,20237,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2018
2018-03-30,6362,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2018
2018-03-31,11032,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2018
2018-04-01,13504,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2018
2018-04-02,7998,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2018
2018-04-03,22708,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2018
2018-04-04,23173,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2018
2018-04-05,30508,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2018
2018-04-06,30690,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2018
2018-04-07,25909,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2018
2018-04-08,9759,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2018
2018-04-09,16324,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2018
2018-04-10,26751,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2018
2018-04-11,24883,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2018
2018-04-12,26473,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2018
2018-04-13,27363,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2018
2018-04-14,34235,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2018
2018-04-15,21324,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2018
2018-04-16,30730,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2018
2018-04-17,33025,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2018
2018-04-18,40544,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2018
2018-04-19,43585,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2018
2018-04-20,45048,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2018
2018-04-21,42328,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2018
2018-04-22,38395,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2018
2018-04-23,35940,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2018
2018-04-24,33430,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2018
2018-04-25,33426,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2018
2018-04-26,34995,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2018
2018-04-27,21387,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2018
2018-04-28,17368,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2018
2018-04-29,15822,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2018
2018-04-30,17112,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2018
2018-05-01,34598,0,0,0,0,0,0,0,0,0,0,Tue,May,2018
2018-05-02,23727,0,0,0,0,0,0,0,0,0,0,Wed,May,2018
2018-05-03,35477,0,0,0,0,0,0,0,0,0,0,Thu,May,2018
2018-05-04,36447,0,0,0,0,0,0,0,0,0,0,Fri,May,2018
2018-05-05,39070,0,0,0,0,0,0,0,0,0,0,Sat,May,2018
2018-05-06,40606,0,0,0,0,0,0,0,0,0,0,Sun,May,2018
2018-05-07,45435,0,0,0,0,0,0,0,0,0,0,Mon,May,2018
2018-05-08,41579,0,0,0,0,0,0,0,0,0,0,Tue,May,2018
2018-05-09,41130,0,0,0,0,0,0,0,0,0,0,Wed,May,2018
2018-05-10,38054,0,0,0,0,0,0,0,0,0,0,Thu,May,2018
2018-05-11,38386,0,0,0,0,0,0,0,0,0,0,Fri,May,2018
2018-05-12,16717,0,0,0,0,0,0,0,0,0,0,Sat,May,2018
2018-05-13,29190,0,0,0,0,0,0,0,0,0,0,Sun,May,2018
2018-05-14,38095,0,0,0,0,0,0,0,0,0,0,Mon,May,2018
2018-05-15,42106,0,0,0,0,0,0,0,0,0,0,Tue,May,2018
2018-05-16,34627,0,0,0,0,0,0,0,0,0,0,Wed,May,2018
2018-05-17,37549,0,0,0,0,0,0,0,0,0,0,Thu,May,2018
2018-05-18,37305,0,0,0,0,0,0,0,0,0,0,Fri,May,2018
2018-05-19,36895,0,0,0,0,0,0,0,0,0,0,Sat,May,2018
2018-05-20,39964,0,0,0,0,0,0,0,0,0,0,Sun,May,2018
2018-05-21,38800,0,0,0,0,0,0,0,0,0,0,Mon,May,2018
2018-05-22,41242,0,0,0,0,0,0,0,0,0,0,Tue,May,2018
2018-05-23,38229,0,0,0,0,0,0,0,0,0,0,Wed,May,2018
2018-05-24,31970,0,0,0,0,0,0,0,0,0,0,Thu,May,2018
2018-05-25,35108,0,0,0,0,0,0,0,0,0,0,Fri,May,2018
2018-05-26,33573,0,0,0,0,0,0,0,0,0,0,Sat,May,2018
2018-05-27,33192,0,0,0,0,0,0,0,0,0,0,Sun,May,2018
2018-05-28,36742,0,0,0,0,0,0,0,0,0,0,Mon,May,2018
2018-05-29,24312,0,0,0,0,0,0,0,0,0,0,Tue,May,2018
2018-05-30,34884,0,0,0,0,0,0,0,0,0,0,Wed,May,2018
2018-05-31,37677,0,0,0,0,0,0,0,0,0,0,Thu,May,2018
2018-06-01,37293,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2018
2018-06-02,38293,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2018
2018-06-03,39871,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2018
2018-06-04,35255,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2018
2018-06-05,37048,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2018
2018-06-06,41592,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2018
2018-06-07,37841,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2018
2018-06-08,39576,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2018
2018-06-09,36466,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2018
2018-06-10,38562,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2018
2018-06-11,41027,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2018
2018-06-12,38487,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2018
2018-06-13,40569,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2018
2018-06-14,37871,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2018
2018-06-15,39862,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2018
2018-06-16,31329,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2018
2018-06-17,26769,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2018
2018-06-18,39768,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2018
2018-06-19,41862,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2018
2018-06-20,41134,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2018
2018-06-21,41533,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2018
2018-06-22,41765,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2018
2018-06-23,38772,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2018
2018-06-24,38982,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2018
2018-06-25,44565,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2018
2018-06-26,46084,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2018
2018-06-27,44788,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2018
2018-06-28,43075,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2018
2018-06-29,43081,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2018
2018-06-30,38522,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2018
2018-07-01,37334,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2018
2018-07-02,42556,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2018
2018-07-03,44655,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2018
2018-07-04,43511,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2018
2018-07-05,44052,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2018
2018-07-06,43143,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2018
2018-07-07,36308,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2018
2018-07-08,38196,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2018
2018-07-09,41893,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2018
2018-07-10,43535,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2018
2018-07-11,44003,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2018
2018-07-12,41826,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2018
2018-07-13,38879,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2018
2018-07-14,37733,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2018
2018-07-15,37299,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2018
2018-07-16,41828,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2018
2018-07-17,43392,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2018
2018-07-18,43183,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2018
2018-07-19,42857,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2018
2018-07-20,40297,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2018
2018-07-21,38763,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2018
2018-07-22,37683,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2018
2018-07-23,42509,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2018
2018-07-24,44195,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2018
2018-07-25,44870,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2018
2018-07-26,43343,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2018
2018-07-27,34606,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2018
2018-07-28,41145,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2018
2018-07-29,18974,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2018
2018-07-30,38274,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2018
2018-07-31,42260,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2018
2018-08-01,43691,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2018
2018-08-02,43292,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2018
2018-08-03,40908,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2018
2018-08-04,39318,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2018
2018-08-05,40220,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2018
2018-08-06,41963,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2018
2018-08-07,40954,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2018
2018-08-08,42676,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2018
2018-08-09,20574,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2018
2018-08-10,29253,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2018
2018-08-11,33214,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2018
2018-08-12,23113,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2018
2018-08-13,36510,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2018
2018-08-14,40735,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2018
2018-08-15,40930,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2018
2018-08-16,28400,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2018
2018-08-17,36869,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2018
2018-08-18,31691,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2018
2018-08-19,32209,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2018
2018-08-20,37839,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2018
2018-08-21,40293,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2018
2018-08-22,38401,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2018
2018-08-23,34492,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2018
2018-08-24,27839,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2018
2018-08-25,25490,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2018
2018-08-26,8177,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2018
2018-08-27,25059,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2018
2018-08-28,34791,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2018
2018-08-29,27070,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2018
2018-08-30,37001,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2018
2018-08-31,35209,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2018
2018-09-01,35326,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2018
2018-09-02,35048,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2018
2018-09-03,36068,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2018
2018-09-04,36581,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2018
2018-09-05,36059,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2018
2018-09-06,34778,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2018
2018-09-07,35451,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2018
2018-09-08,28318,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2018
2018-09-09,30598,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2018
2018-09-10,36965,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2018
2018-09-11,37221,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2018
2018-09-12,33403,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2018
2018-09-13,38708,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2018
2018-09-14,35332,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2018
2018-09-15,33465,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2018
2018-09-16,32055,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2018
2018-09-17,39190,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2018
2018-09-18,38360,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2018
2018-09-19,37027,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2018
2018-09-20,35317,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2018
2018-09-21,32942,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2018
2018-09-22,12376,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2018
2018-09-23,13192,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2018
2018-09-24,34563,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2018
2018-09-25,36730,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2018
2018-09-26,39281,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2018
2018-09-27,39835,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2018
2018-09-28,35817,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2018
2018-09-29,32941,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2018
2018-09-30,25254,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2018
2018-10-01,34411,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2018
2018-10-02,37515,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2018
2018-10-03,38434,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2018
2018-10-04,36930,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2018
2018-10-05,39569,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2018
2018-10-06,10043,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2018
2018-10-07,25713,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2018
2018-10-08,35156,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2018
2018-10-09,39132,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2018
2018-10-10,39398,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2018
2018-10-11,35875,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2018
2018-10-12,35747,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2018
2018-10-13,36393,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2018
2018-10-14,10292,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2018
2018-10-15,28044,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2018
2018-10-16,37920,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2018
2018-10-17,30482,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2018
2018-10-18,35206,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2018
2018-10-19,34707,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2018
2018-10-20,32588,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2018
2018-10-21,32484,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2018
2018-10-22,34430,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2018
2018-10-23,34889,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2018
2018-10-24,35656,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2018
2018-10-25,34640,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2018
2018-10-26,27636,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2018
2018-10-27,18756,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2018
2018-10-28,13675,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2018
2018-10-29,29409,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2018
2018-10-30,30269,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2018
2018-10-31,32891,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2018
2018-11-01,23475,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2018
2018-11-02,31083,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2018
2018-11-03,25142,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2018
2018-11-04,21829,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2018
2018-11-05,31421,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2018
2018-11-06,33038,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2018
2018-11-07,27656,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2018
2018-11-08,32933,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2018
2018-11-09,27403,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2018
2018-11-10,14732,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2018
2018-11-11,18455,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2018
2018-11-12,26077,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2018
2018-11-13,32062,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2018
2018-11-14,33339,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2018
2018-11-15,33043,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2018
2018-11-16,28581,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2018
2018-11-17,20518,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2018
2018-11-18,9585,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2018
2018-11-19,18246,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2018
2018-11-20,15237,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2018
2018-11-21,25022,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2018
2018-11-22,26112,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2018
2018-11-23,25881,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2018
2018-11-24,15813,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2018
2018-11-25,14529,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2018
